Date,Close,Volume,Open,High,Low
12/14/2020,12462.21,--,12427.86,12544.31,12426.25
12/11/2020,12375.41,--,12327.07,12378.61,12236.8
12/10/2020,12401.74,--,12268.47,12447.85,12226.13
12/9/2020,12364.64,--,12626.97,12643.24,12311.3
12/8/2020,12635.72,--,12574.84,12651.35,12504.97
12/7/2020,12596.47,--,12523.57,12610,12523.12
12/4/2020,12528.48,--,12479.91,12531.21,12450.51
12/3/2020,12467.13,--,12469.16,12538.92,12445.36
12/2/2020,12456.41,--,12390.58,12472.25,12318.27
12/1/2020,12455.33,--,12387.62,12510.02,12338.36
11/30/2020,12268.32,--,12278.78,12299.61,12090.93
11/27/2020,12258.21,--,12220.37,12306.71,12214.44
11/25/2020,12152.22,--,12112.11,12174.99,12081.51
11/24/2020,12079.81,--,11952.7,12094.16,11878.31
11/23/2020,11905.94,--,11959.89,12001.83,11817.53
11/20/2020,11906.44,--,11976,12017.42,11903.57
11/19/2020,11985.43,--,11863.12,12000.29,11842.66
11/18/2020,11894.71,--,11963.36,12027.15,11892.54
11/17/2020,11977.49,--,12030.27,12047.13,11964.2
11/16/2020,12013.38,--,11925.36,12035.5,11891.85
11/13/2020,11937.84,--,11910.62,11957.09,11808.95
11/12/2020,11827.14,--,11924.15,11976.89,11786.09
11/11/2020,11892.93,--,11734.81,11904.13,11714.32
11/10/2020,11624.29,--,11704.46,11761.95,11512.46
11/9/2020,11830.39,--,12194.71,12268.66,11818.24
11/6/2020,12091.35,--,12044.29,12116.91,11895.5
11/5/2020,12078.07,--,12021.77,12117.04,11977.07
11/4/2020,11777.02,--,11627.76,11846.46,11564.91
11/3/2020,11279.91,--,11155.84,11356.08,11115.55
11/2/2020,11084.76,--,11152.48,11222.52,10957.11
10/30/2020,11052.95,--,11265.7,11293.76,10960.02
10/29/2020,11350.74,--,11214.33,11467.37,11187.08
10/28/2020,11142.76,--,11400.48,11426.1,11136.1
10/27/2020,11598.95,--,11560.86,11633.49,11503.1
10/26/2020,11504.52,--,11584.17,11708.08,11360.73
10/23/2020,11692.57,--,11680.72,11693.01,11569.09
10/22/2020,11662.91,--,11712.64,11739.22,11529.73
10/21/2020,11665.37,--,11686.19,11789.46,11646.47
10/20/2020,11677.84,--,11679.08,11801.39,11613.76
10/19/2020,11634.35,--,11913.01,11962.47,11606.48
10/16/2020,11852.17,--,11952.12,12034.13,11824.14
10/15/2020,11898.57,--,11767.27,11928.63,11765.49
10/14/2020,11985.36,--,12105.1,12159.21,11913.57
10/13/2020,12083.17,--,12131.07,12187.78,12032.75
10/12/2020,12088.11,--,11900.12,12204.75,11880.23
10/9/2020,11725.85,--,11615.57,11727.6,11600.86
10/8/2020,11550.94,--,11576.44,11582.78,11510.24
10/7/2020,11503.19,--,11412.65,11519.55,11382.48
10/6/2020,11291.27,--,11476.68,11536.42,11256.26
10/5/2020,11509.06,--,11345.24,11512.06,11336.07
10/2/2020,11255.69,--,11328.85,11479.08,11225.17
10/1/2020,11583.2,--,11554.96,11606.73,11488.6
9/30/2020,11418.06,--,11328.55,11535.01,11328.55
9/29/2020,11322.95,--,11354.7,11396.22,11305.79
9/28/2020,11364.45,--,11332.32,11369.4,11243.24
9/25/2020,11151.13,--,10910.5,11177.73,10851.68
9/24/2020,10896.47,--,10746.35,11026.43,10728.41
9/23/2020,10833.33,--,11167.22,11179.59,10806.05
9/22/2020,11186.37,--,11082.09,11207.08,10943.26
9/21/2020,10980.22,--,10768.01,10984.76,10677.85
9/18/2020,10936.98,--,11147.8,11153.97,10769.4
9/17/2020,11080.95,--,10965.74,11160.04,10936.8
9/16/2020,11247.6,--,11467.9,11486.09,11242.96
9/15/2020,11438.87,--,11432.94,11495.4,11367.2
9/14/2020,11277.76,--,11250.8,11363.25,11192.82
9/11/2020,11087.4,--,11251.19,11280.41,10945.22
9/10/2020,11154.12,--,11501.43,11566.34,11095.94
9/9/2020,11395.85,--,11308.25,11480.37,11197.13
9/8/2020,11068.26,--,11143.91,11400.45,11055.16
9/4/2020,11622.13,--,11686.24,11846.18,11145.99
9/3/2020,11771.37,--,12195.75,12235,11662.11
9/2/2020,12420.54,--,12417.45,12439.48,12176.18
9/1/2020,12292.86,--,12203.36,12300.44,12132.78
8/31/2020,12110.7,--,12017.46,12167.46,12000.11
8/28/2020,11995.85,--,11992.68,12018.14,11928.69
8/27/2020,11926.16,--,11997.89,12047.99,11842.84
8/26/2020,11971.94,--,11779.35,11979.65,11768
8/25/2020,11721.81,--,11610.58,11723.94,11580.89
8/24/2020,11626.17,--,11703.34,11728.09,11535.55
8/21/2020,11555.16,--,11476.85,11574.79,11461.53
8/20/2020,11477.05,--,11277.05,11497.18,11268.46
8/19/2020,11318.64,--,11397.23,11440.22,11303.4
8/18/2020,11399.03,--,11339.76,11421.1,11279.08
8/17/2020,11288.57,--,11231.97,11306.47,11228.14
8/14/2020,11164.45,--,11187.82,11213.27,11106.93
8/13/2020,11178.37,--,11174.64,11271.22,11139.64
8/12/2020,11157.72,--,10972.07,11190.26,10970.87
8/11/2020,10876.08,--,11039.68,11090.92,10855.06
8/10/2020,11085.17,--,11153.51,11159.38,10941.87
8/7/2020,11139.39,--,11235.23,11276.3,11044.6
8/6/2020,11267.08,--,11116.49,11282.23,11090.5
8/5/2020,11125.44,--,11107.24,11141.68,11077.7
8/4/2020,11096.54,--,11075.04,11097.85,11002.55
8/3/2020,11055.08,--,11018.02,11085.5,10997.67
7/31/2020,10905.88,--,10886.36,10908.34,10707.4
7/30/2020,10715.51,--,10578.62,10737.03,10531.79
7/29/2020,10662.98,--,10602.4,10694.88,10587.19
7/28/2020,10532.5,--,10644.33,10662.19,10527.43
7/27/2020,10674.38,--,10547.11,10689.55,10527.64
7/24/2020,10483.13,--,10389.53,10543.42,10313.94
7/23/2020,10580.59,--,10853.16,10885.38,10531.21
7/22/2020,10870.75,--,10850.92,10910.24,10776.24
7/21/2020,10833.07,--,11015.54,11017.43,10800.87
7/20/2020,10952.08,--,10672.96,10971.52,10621.9
7/17/2020,10645.22,--,10651.59,10680.7,10558.78
7/16/2020,10626.46,--,10589.86,10658.9,10495.09
7/15/2020,10701.68,--,10752.11,10780.4,10570.96
7/14/2020,10689.52,--,10502.85,10701.88,10370.79
7/13/2020,10602.21,--,10951.54,11069.26,10574.56
7/10/2020,10836.33,--,10751.77,10842.78,10639.48
7/9/2020,10754.59,--,10745.87,10785.96,10574.97
7/8/2020,10666.7,--,10594.41,10669.13,10528.82
7/7/2020,10524.01,--,10595.94,10704.93,10516.63
7/6/2020,10604.06,--,10487.7,10625.1,10485.81
7/2/2020,10341.89,--,10386.38,10432.55,10328.78
7/1/2020,10279.25,--,10160.41,10321.77,10142.75
6/30/2020,10156.85,--,9970.21,10185.35,9956.83
6/29/2020,9961.16,--,9850.55,9965.08,9742.89
6/26/2020,9849.36,--,10087.08,10093.98,9837.74
6/25/2020,10101.83,--,10003.5,10110.29,9901.21
6/24/2020,10002.7,--,10183.77,10232.42,9943.24
6/23/2020,10209.82,--,10192.42,10306.9,10172.07
6/22/2020,10130.33,--,10009,10134.64,9989.49
6/19/2020,10008.64,--,10104.63,10121.67,9937.81
6/18/2020,10012.05,--,9972.35,10018.56,9942.11
6/17/2020,9982.48,--,9998.86,10058.65,9952.5
6/16/2020,9949.37,--,9983.65,10010.89,9801.45
6/15/2020,9776.89,--,9517.14,9809.41,9489.58
6/12/2020,9663.77,--,9785.58,9849.01,9499.1
6/11/2020,9588.48,--,9907.56,9978.19,9586.25
6/10/2020,10094.26,--,10037.98,10155.2,10022.44
6/9/2020,9967.17,--,9861.18,10006.9,9859
6/8/2020,9901.52,--,9805.69,9904.52,9753.87
6/5/2020,9824.39,--,9673.09,9846.63,9659.45
6/4/2020,9629.66,--,9672.17,9741.97,9577.71
6/3/2020,9704.69,--,9689.72,9729.69,9648.93
6/2/2020,9657.31,--,9603.18,9660.08,9511.88
6/1/2020,9598.89,--,9526.43,9609.38,9515.34
5/29/2020,9555.52,--,9440.64,9573.55,9379.93
5/28/2020,9416.71,--,9404.83,9568.89,9391.84
5/27/2020,9442.05,--,9366.63,9445.06,9182.45
5/26/2020,9389.98,--,9570.53,9570.53,9379.9
5/22/2020,9413.99,--,9363.68,9421.93,9325.07
5/21/2020,9377.99,--,9487.63,9515.05,9361.83
5/20/2020,9485.02,--,9415.25,9498.28,9412.83
5/19/2020,9298.54,--,9326.28,9422.9,9296.25
5/18/2020,9331.93,--,9281.36,9367.54,9248.78
5/15/2020,9152.64,--,8976.29,9157.46,8958.08
5/14/2020,9094.43,--,8946.45,9097.75,8860.77
5/13/2020,9000.08,--,9123.69,9209.49,8890.16
5/12/2020,9112.45,--,9326.06,9354.45,9109.09
5/11/2020,9298.92,--,9155.21,9346.27,9155.21
5/8/2020,9220.35,--,9165.7,9224.49,9126.97
5/7/2020,9101.88,--,9104.67,9136.18,9045.23
5/6/2020,8984.86,--,8997.02,9065.58,8950.89
5/5/2020,8930.62,--,8922.39,9031,8900.57
5/4/2020,8834.11,--,8683.94,8840.33,8665.4
5/1/2020,8718.18,--,8791.88,8887.58,8688.58
4/30/2020,9000.51,--,9005.24,9023.03,8920.42
4/29/2020,8982.76,--,8871.04,9025.82,8832
4/28/2020,8677.6,--,8913.28,8918.38,8668.67
4/27/2020,8837.66,--,8865.58,8887.62,8803.88
4/24/2020,8786.6,--,8666.57,8791.36,8599.99
4/23/2020,8641.5,--,8693.73,8796.49,8624.63
4/22/2020,8664.63,--,8575.57,8708.48,8550.61
4/21/2020,8403,--,8639.74,8663.09,8359.84
4/20/2020,8726.51,--,8742.54,8855.18,8725.32
4/17/2020,8832.41,--,8876.66,8879.24,8704.38
4/16/2020,8757.83,--,8689.09,8793.35,8605.51
4/15/2020,8591.96,--,8548.47,8666.24,8500.56
4/14/2020,8692.16,--,8489.27,8708.55,8470.74
4/13/2020,8332.74,--,8209.68,8338.15,8158.58
4/9/2020,8238.53,--,8284.31,8334.23,8167.93
4/8/2020,8229.54,--,8134.3,8254.41,8058.41
4/7/2020,8049.31,--,8287.48,8305.59,8043.07
4/6/2020,8081.66,--,7819.06,8110.66,7763.09
4/3/2020,7528.11,--,7631.57,7673.49,7439.78
4/2/2020,7635.66,--,7445.88,7641.86,7432.28
4/1/2020,7486.29,--,7582.78,7701.68,7423.97
3/31/2020,7813.5,--,7855.74,8011.6,7765.45
3/30/2020,7889.01,--,7678.83,7902.09,7651.43
3/27/2020,7588.37,--,7657.44,7817.74,7580.22
3/26/2020,7897.13,--,7549.83,7913.11,7549.83
3/25/2020,7469.62,--,7543.96,7777.61,7390.41
3/24/2020,7553.82,--,7348.99,7555.91,7304.39
3/23/2020,7006.92,--,6952.71,7145.29,6771.91
3/20/2020,6994.29,--,7391.22,7487.83,6969.77
3/19/2020,7288.52,--,7190.21,7514.13,7037.47
3/18/2020,7175.18,--,7023.86,7336.88,6837.53
3/17/2020,7473.95,--,7198.53,7550.13,6959.15
3/16/2020,7020.38,--,7502.26,7563.45,6993.61
3/13/2020,7995.26,--,7683.04,7998.51,7301.88
3/12/2020,7263.65,--,7452.76,7808.31,7255.61
3/11/2020,8006.12,--,8166.26,8224.73,7900.99
3/10/2020,8372.27,--,8213.97,8376.44,7942.13
3/9/2020,7948.03,--,7912.14,8241.77,7912.14
3/6/2020,8530.34,--,8395.95,8571.88,8319.9
3/5/2020,8671.66,--,8713.19,8864.19,8613.91
3/4/2020,8949.28,--,8745.64,8952.11,8669.76
3/3/2020,8594.49,--,8892.68,9000.46,8516.58
3/2/2020,8877.98,--,8569.91,8879.39,8446.5
2/28/2020,8461.83,--,8133.85,8490.47,8133.85
2/27/2020,8436.67,--,8632.54,8786.68,8430.53
2/26/2020,8873.76,--,8883.01,9032.87,8813.92
2/25/2020,8834.87,--,9167.33,9183.78,8807.11
2/24/2020,9079.63,--,9055.3,9194.91,9028.87
2/21/2020,9446.69,--,9582.54,9594,9406.38
2/20/2020,9627.83,--,9696.66,9714.23,9513.23
2/19/2020,9718.73,--,9683.94,9736.57,9676.07
2/18/2020,9629.8,--,9567.27,9647.72,9567.27
2/14/2020,9623.58,--,9613.88,9634.75,9583.08
2/13/2020,9595.7,--,9540.67,9636.41,9532.74
2/12/2020,9613.2,--,9569.82,9615.9,9552.03
2/11/2020,9517.86,--,9567.81,9600.05,9493.63
2/10/2020,9516.84,--,9373.2,9517.74,9373.2
2/7/2020,9401.1,--,9397.77,9453.24,9376.91
2/6/2020,9445.92,--,9395.69,9448.72,9357.86
2/5/2020,9367.48,--,9441.34,9442.75,9311.88
2/4/2020,9334.06,--,9256.94,9352.96,9224.86
2/3/2020,9126.23,--,9033.52,9148.5,9031.07
1/31/2020,8991.51,--,9142.53,9170.22,8961.59
1/30/2020,9136.09,--,9038.92,9140.69,9019.72
1/29/2020,9101.61,--,9141.52,9153.08,9067.29
1/28/2020,9090.93,--,9013.23,9111.32,8994.28
1/27/2020,8952.18,--,8913.16,9001.44,8910.97
1/24/2020,9141.47,--,9266.35,9272.37,9101.44
1/23/2020,9216.98,--,9186.14,9221.13,9145.23
1/22/2020,9188.57,--,9212.35,9242.48,9179.27
1/21/2020,9166.63,--,9145.64,9187.42,9141.78
1/17/2020,9173.73,--,9159.48,9176.47,9118.98
1/16/2020,9125,--,9088.08,9126.07,9066.31
1/15/2020,9035.67,--,9039.31,9078.87,9008.95
1/14/2020,9033.42,--,9068.02,9080.16,9020.92
1/13/2020,9070.65,--,9007.94,9071.53,8991.35
1/10/2020,8966.64,--,9021.88,9024.87,8951.83
1/9/2020,8989.63,--,8990.04,9004.55,8938.53
1/8/2020,8912.37,--,8845.45,8953.55,8834.94
1/7/2020,8846.45,--,8857.14,8872.47,8821.68
1/6/2020,8848.52,--,8713.89,8849.98,8713.89
1/3/2020,8793.9,--,8755.17,8843.65,8755.17
1/2/2020,8872.22,--,8802.22,8873.63,8786.9
12/31/2019,8733.07,--,8681.33,8735.43,8674.38
12/30/2019,8709.73,--,8766.39,8768.29,8671.92
12/27/2019,8770.98,--,8805.86,8811.1,8749.86
12/26/2019,8778.31,--,8717.95,8778.33,8716.03
12/24/2019,8699.51,--,8705.3,8708.22,8684.12
12/23/2019,8696.01,--,8703.06,8710.9,8690.14
12/20/2019,8678.49,--,8666.57,8687.66,8656.48
12/19/2019,8641.29,--,8592.68,8642.74,8592.68
12/18/2019,8580.62,--,8587.2,8608.1,8578.56
12/17/2019,8575.7,--,8586.33,8592.45,8564.15
12/16/2019,8570.33,--,8544.26,8584.78,8542.42
12/13/2019,8487.71,--,8461.42,8517.52,8441.88
12/12/2019,8466.89,--,8391.91,8493.11,8380.09
12/11/2019,8402.61,--,8371.65,8408.08,8361.37
12/10/2019,8354.29,--,8364.55,8392.89,8339.37
12/9/2019,8362.74,--,8388.75,8425.77,8359.87
12/6/2019,8397.37,--,8370.23,8405.85,8365.25
12/5/2019,8308.4,--,8321.19,8321.19,8272.83
12/4/2019,8296.53,--,8291.86,8316.46,8285.88
12/3/2019,8254.74,--,8201.63,8258.4,8167.36
12/2/2019,8309.26,--,8409.87,8409.87,8274.61
11/29/2019,8403.68,--,8422.02,8435.96,8402.13
11/27/2019,8444.71,--,8407.23,8445.61,8399.63
11/26/2019,8385.75,--,8374.26,8398.04,8364.11
11/25/2019,8371.93,--,8309.55,8372.82,8309.55
11/22/2019,8272.05,--,8287.25,8292.11,8229.49
11/21/2019,8265.62,--,8273.95,8282.33,8242.22
11/20/2019,8283.75,--,8315.55,8339.26,8226.25
11/19/2019,8338.74,--,8357.43,8357.8,8308.28
11/18/2019,8328.48,--,8303.22,8340.41,8274.68
11/15/2019,8315.52,--,8303.84,8315.9,8284.2
11/14/2019,8257.83,--,8238.85,8264.94,8212.59
11/13/2019,8259.81,--,8235.68,8274.61,8233.38
11/12/2019,8263.79,--,8249.62,8293.18,8238.33
11/11/2019,8241.91,--,8212.37,8245.89,8202.36
11/8/2019,8255.89,--,8208.37,8256.29,8186.31
11/7/2019,8219.65,--,8237.68,8271.82,8198.91
11/6/2019,8196.03,--,8204.34,8204.34,8157.36
11/5/2019,8210.18,--,8225.35,8229.09,8191.05
11/4/2019,8210.66,--,8218.93,8228.33,8197.32
11/1/2019,8161.17,--,8121.95,8161.98,8111.73
10/31/2019,8083.83,--,8100.62,8110.44,8041.65
10/30/2019,8083.11,--,8056.9,8096.33,8017.92
10/29/2019,8047.51,--,8101.55,8108.61,8045.64
10/28/2019,8110.67,--,8071.39,8119.73,8070.9
10/25/2019,8029.22,--,7926.6,8033.29,7926.6
10/24/2019,7966.72,--,7956.23,7969.66,7912.72
10/23/2019,7889.47,--,7858.48,7890.21,7845.09
10/22/2019,7874.62,--,7968.25,7977.01,7871.98
10/21/2019,7940.33,--,7911.58,7941.48,7887.74
10/18/2019,7868.49,--,7938.3,7946.81,7829.75
10/17/2019,7942.14,--,7976.64,7981.14,7914.94
10/16/2019,7920.21,--,7911.99,7941.76,7898.31
10/15/2019,7942.85,--,7867.96,7960.14,7863.65
10/14/2019,7842.33,--,7834.74,7865.67,7827.16
10/11/2019,7843.87,--,7835.93,7904.05,7831.11
10/10/2019,7740.36,--,7688.42,7772.68,7682.61
10/9/2019,7690.53,--,7678.66,7717.94,7655.48
10/8/2019,7604.27,--,7671.38,7707.17,7603.76
10/7/2019,7725.13,--,7725.68,7784.79,7712.68
10/4/2019,7754.1,--,7677.33,7759.36,7670.92
10/3/2019,7638.39,--,7557.19,7640.42,7463.57
10/2/2019,7550.79,--,7627.59,7631.34,7513.69
10/1/2019,7684.14,--,7782.82,7821.72,7675.42
9/30/2019,7749.45,--,7705.97,7761.84,7693.49
9/27/2019,7681.58,--,7786.03,7790.8,7626.82
9/26/2019,7771.99,--,7794.28,7798.12,7718.69
9/25/2019,7803.54,--,7706.5,7822.43,7647.63
9/24/2019,7710.04,--,7855.97,7873.25,7684.8
9/23/2019,7818.61,--,7815.23,7842.98,7790.29
9/20/2019,7823.55,--,7901.46,7920.53,7794.27
9/19/2019,7901.79,--,7904.39,7950.21,7888.31
9/18/2019,7888.56,--,7877.58,7891.17,7791.58
9/17/2019,7888.79,--,7849.88,7891.21,7840.99
9/16/2019,7852.41,--,7833.73,7868.74,7831.76
9/13/2019,7892.95,--,7903.73,7923.41,7879.59
9/12/2019,7917.34,--,7931.96,7975.33,7907.33
9/11/2019,7887.58,--,7820.71,7888.34,7812.07
9/10/2019,7814.74,--,7793.28,7817.58,7743.61
9/9/2019,7832.4,--,7876.4,7877.41,7795.86
9/6/2019,7852.54,--,7868.87,7874.99,7835.89
9/5/2019,7862.54,--,7803.45,7879.97,7803.45
9/4/2019,7719.25,--,7683.78,7724.91,7663.64
9/3/2019,7609.51,--,7634.03,7670.17,7584.82
8/30/2019,7691,--,7743.23,7747.08,7642.9
8/29/2019,7702.31,--,7678.69,7723.94,7654.31
8/28/2019,7587.9,--,7536.7,7598.15,7500.22
8/27/2019,7566.03,--,7630.46,7640.68,7531.96
8/26/2019,7575.02,--,7540.69,7577.77,7506.17
8/23/2019,7464.99,--,7658.48,7722.43,7442.93
8/22/2019,7707.43,--,7750.98,7764.79,7649.28
8/21/2019,7733.22,--,7731.75,7754.66,7706.57
8/20/2019,7664.47,--,7708.31,7731.31,7664.21
8/19/2019,7719.32,--,7715.41,7740.74,7688.09
8/16/2019,7604.11,--,7548.9,7622.73,7548.9
8/15/2019,7484.89,--,7503.14,7523.5,7429.36
8/14/2019,7490.13,--,7594.64,7621.7,7480.58
8/13/2019,7728.15,--,7553.43,7778.34,7553.33
8/12/2019,7561.68,--,7597.19,7623.44,7528.95
8/9/2019,7646.27,--,7684.56,7709.5,7591.14
8/8/2019,7724.83,--,7608.03,7726.46,7576.82
8/7/2019,7551.9,--,7436.14,7569.9,7386.39
8/6/2019,7521.32,--,7492.02,7541.74,7432.31
8/5/2019,7415.69,--,7510.02,7528.9,7356.27
8/2/2019,7692.8,--,7740.91,7755.09,7645.18
8/1/2019,7801.15,--,7866.6,8000.94,7769.02
7/31/2019,7848.78,--,7972.76,7979.2,7774.93
7/30/2019,7952.47,--,7927.56,7983.11,7923.45
7/29/2019,7989.08,--,8010.05,8010.05,7939.98
7/26/2019,8016.95,--,7992.13,8027.18,7986.72
7/25/2019,7929.87,--,7979.14,7983.96,7921.21
7/24/2019,8010.6,--,7928.78,8010.83,7926.99
7/23/2019,7954.56,--,7946.05,7955.09,7895.05
7/22/2019,7905.12,--,7862.38,7918.47,7862.27
7/19/2019,7834.9,--,7944.86,7950.22,7832.39
7/18/2019,7904.13,--,7850.12,7912.33,7827.49
7/17/2019,7888.76,--,7927.91,7941.1,7887.98
7/16/2019,7927.08,--,7958.44,7965.76,7904.95
7/15/2019,7966.93,--,7961.07,7969.79,7940.45
7/12/2019,7943.24,--,7908.58,7944.08,7900.39
7/11/2019,7896.78,--,7918.65,7934.6,7873.16
7/10/2019,7903.4,--,7869.73,7923.93,7858.68
7/9/2019,7826.86,--,7748.29,7833.92,7748.23
7/8/2019,7785.79,--,7790.46,7792.2,7756.11
7/5/2019,7841.3,--,7806.07,7854.71,7774.59
7/3/2019,7857.69,--,7819.06,7857.69,7811.29
7/2/2019,7799.82,--,7763.03,7800.47,7746.01
7/1/2019,7768.14,--,7816.56,7820.81,7735.67
6/28/2019,7671.07,--,7674.52,7682.26,7639.44
6/27/2019,7657.05,--,7656.68,7672.98,7636.72
6/26/2019,7627.05,--,7642.92,7688.64,7616.91
6/25/2019,7591.54,--,7720.91,7723.04,7584.17
6/24/2019,7723.02,--,7737,7746.68,7720.78
6/21/2019,7728.78,--,7719.42,7772.53,7708.25
6/20/2019,7738.05,--,7770.17,7770.61,7681.43
6/19/2019,7667.74,--,7652.52,7681.56,7606.28
6/18/2019,7635.4,--,7606.61,7689.08,7595.59
6/17/2019,7526.52,--,7500.28,7546.99,7492.17
6/14/2019,7479.11,--,7476.47,7500.74,7454.87
6/13/2019,7510.68,--,7500.85,7530.91,7487.09
6/12/2019,7472.29,--,7493.55,7507.52,7459.2
6/11/2019,7513.85,--,7584.75,7595.57,7489.99
6/10/2019,7501.93,--,7472.6,7573,7468.17
6/7/2019,7417.29,--,7315.33,7445.99,7309.01
6/6/2019,7275.93,--,7229.86,7293.22,7201.59
6/5/2019,7220.9,--,7230.81,7235.23,7146.43
6/4/2019,7166.75,--,7056.18,7169.79,7023.09
6/3/2019,6978.02,--,7110.34,7126.43,6936.68
5/31/2019,7127.96,--,7148.71,7183.23,7125.97
5/30/2019,7245.4,--,7234.83,7262.77,7204.42
5/29/2019,7216.86,--,7222.55,7254.2,7176.67
5/28/2019,7278.38,--,7321.27,7362.29,7274.7
5/24/2019,7300.96,--,7353.97,7371.3,7294.1
5/23/2019,7307.93,--,7331.67,7337.47,7261.46
5/22/2019,7420.66,--,7413.84,7458.11,7410.71
5/21/2019,7451.02,--,7442.31,7472.71,7417.07
5/20/2019,7376.7,--,7391.73,7424.59,7351.92
5/17/2019,7503.68,--,7513.15,7605.67,7496.92
5/16/2019,7580.14,--,7509.9,7627.03,7502.76
5/15/2019,7503.25,--,7354.82,7524.22,7353.9
5/14/2019,7401.88,--,7366.64,7449.03,7337.94
5/13/2019,7324.13,--,7385.55,7433.92,7303.64
5/10/2019,7586.53,--,7556.04,7623.01,7426.75
5/9/2019,7582.75,--,7525.81,7605.03,7472.71
5/8/2019,7617.55,--,7623.32,7678.82,7593.75
5/7/2019,7640.15,--,7713.49,7743.06,7572.61
5/6/2019,7794.09,--,7662.92,7804.54,7662.92
5/3/2019,7845.73,--,7784.29,7847.52,7772.44
5/2/2019,7724.06,--,7751.64,7791.51,7672.54
5/1/2019,7751.85,--,7828.14,7851.03,7749.74
4/30/2019,7781.46,--,7769.3,7792.32,7726.07
4/29/2019,7839.04,--,7825.64,7851.85,7812.97
4/26/2019,7826.68,--,7791.15,7826.89,7742.6
4/25/2019,7816.92,--,7850.71,7851.97,7778.23
4/24/2019,7784.41,--,7813.02,7827.05,7783.59
4/23/2019,7810.71,--,7724.17,7819.34,7719.09
4/22/2019,7713.49,--,7658.37,7715.33,7653.89
4/18/2019,7689.72,--,7688.93,7694.18,7647.4
4/17/2019,7680.72,--,7705.32,7715.07,7659.85
4/16/2019,7654.73,--,7651.19,7670.4,7631.64
4/15/2019,7629.12,--,7630.6,7636.8,7578.54
4/12/2019,7628.15,--,7624.15,7630.52,7596.56
4/11/2019,7594.89,--,7621.4,7621.4,7580.71
4/10/2019,7611.49,--,7581.39,7613.41,7573.28
4/9/2019,7568.49,--,7571.88,7596.75,7555.62
4/8/2019,7599.74,--,7565.06,7602.08,7536.42
4/5/2019,7578.84,--,7564.27,7581.9,7554.91
4/4/2019,7540.57,--,7542.16,7571.13,7496.3
4/3/2019,7544.97,--,7538.17,7589.69,7520.4
4/2/2019,7499.64,--,7473.51,7507.05,7461.51
4/1/2019,7478.42,--,7450.81,7481.84,7422.44
3/29/2019,7378.77,--,7377.77,7381.69,7333.17
3/28/2019,7320.47,--,7325.06,7346.04,7277.69
3/27/2019,7308.19,--,7364.47,7376.99,7252.06
3/26/2019,7351.15,--,7378.23,7417.26,7314.38
3/25/2019,7316.96,--,7299.93,7342.51,7265.28
3/22/2019,7326.06,--,7458.44,7482.35,7323.52
3/21/2019,7493.27,--,7356.94,7505.41,7356.94
3/20/2019,7380.75,--,7348.99,7422.75,7318.42
3/19/2019,7349.28,--,7357.58,7390.29,7321.93
3/18/2019,7326.28,--,7311.63,7348.69,7293.85
3/15/2019,7306.99,--,7274.14,7331.29,7265.63
3/14/2019,7243.01,--,7257.31,7267.94,7240.96
3/13/2019,7256.98,--,7231.05,7292.86,7229.88
3/12/2019,7201.28,--,7176.23,7219.41,7166.95
3/11/2019,7164.02,--,7050.05,7166.92,7049.56
3/8/2019,7015.69,--,6940.9,7018.92,6940.72
3/7/2019,7026.88,--,7089.63,7097.91,7001.81
3/6/2019,7112.47,--,7156.24,7162.24,7104.55
3/5/2019,7156.79,--,7156.66,7178.3,7120.69
3/4/2019,7150.83,--,7193.88,7205.94,7073.4
3/1/2019,7151.57,--,7152.08,7159.96,7101.07
2/28/2019,7097.53,--,7093.2,7125.92,7081.92
2/27/2019,7117,--,7095.75,7125.78,7045.41
2/26/2019,7123.22,--,7098.97,7144.65,7087.14
2/25/2019,7115.43,--,7144.34,7161.73,7111.78
2/22/2019,7090.63,--,7055.2,7094.29,7050.01
2/21/2019,7035.16,--,7047.08,7063.07,7001.8
2/20/2019,7062.34,--,7070.24,7096.15,7027.37
2/19/2019,7066.61,--,7033.37,7089.1,7032.78
2/15/2019,7055.18,--,7066.38,7073.99,7022.3
2/14/2019,7022.42,--,6986.51,7047.88,6969.69
2/13/2019,7015.88,--,7038.32,7062.58,7009.73
2/12/2019,7014.67,--,6960.55,7021.76,6948.33
2/11/2019,6909.18,--,6941.26,6958.33,6893.8
2/8/2019,6913.13,--,6843.33,6914.56,6836.7
2/7/2019,6904.98,--,6934.33,6954.77,6854.35
2/6/2019,6997.62,--,7023.89,7034.94,6969.83
2/5/2019,7023.52,--,6969.37,7029.77,6967.94
2/4/2019,6959.96,--,6876.56,6960.97,6872.6
2/1/2019,6875.52,--,6872.73,6921.95,6857.31
1/31/2019,6906.84,--,6840.93,6936.34,6837.92
1/30/2019,6807.91,--,6708.56,6826.92,6688.33
1/29/2019,6632.79,--,6695.71,6701.47,6613.42
1/28/2019,6697.09,--,6691.84,6697.53,6644.31
1/25/2019,6787.37,--,6755.67,6800.97,6733.32
1/24/2019,6702.55,--,6680.34,6710.73,6656.52
1/23/2019,6658.76,--,6689.08,6712.86,6584.5
1/22/2019,6646.81,--,6736.65,6738.57,6603.56
1/18/2019,6784.61,--,6771.52,6816.23,6727.94
1/17/2019,6718.45,--,6646.19,6747.28,6637.1
1/16/2019,6668.56,--,6677.38,6720.41,6665.05
